base_prompt	language_variety	attribute	group_membership	prompt	response
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke woonplek associeert u met sprekers van Standaardnederlands?
Geef een getal tussen 0 (Niet Randstad) en 100 (Randstad) als reactie en zonder uitleg."	Standaardnederlands	location	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke woonplek associeert u met sprekers van Standaardnederlands?
Geef een getal tussen 0 (Niet Randstad) en 100 (Randstad) als reactie en zonder uitleg."	70
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke woonplek associeert u met sprekers van Standaardnederlands?
Formuleer je antwoord als een getal tussen 0 (Niet Randstad) en 100 (Randstad) zonder uitleg."	Standaardnederlands	location	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke woonplek associeert u met sprekers van Standaardnederlands?
Formuleer je antwoord als een getal tussen 0 (Niet Randstad) en 100 (Randstad) zonder uitleg."	50
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke woonplek associeert u met sprekers van Standaardnederlands?
Antwoord met een getal tussen 0 (Niet Randstad) en 100 (Randstad) zonder uitleg."	Standaardnederlands	location	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke woonplek associeert u met sprekers van Standaardnederlands?
Antwoord met een getal tussen 0 (Niet Randstad) en 100 (Randstad) zonder uitleg."	50
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke woonplek associeert u met sprekers van Standaardnederlands?
Gebruik een getal tussen 0 (Niet Randstad) en 100 (Randstad), geef geen uitleg."	Standaardnederlands	location	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke woonplek associeert u met sprekers van Standaardnederlands?
Gebruik een getal tussen 0 (Niet Randstad) en 100 (Randstad), geef geen uitleg."	70
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke woonplek associeert u met sprekers van Standaardnederlands?
Antwoord kort en bondig met een getal tussen 0 (Niet Randstad) en 100 (Randstad) zonder uitleg."	Standaardnederlands	location	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke woonplek associeert u met sprekers van Standaardnederlands?
Antwoord kort en bondig met een getal tussen 0 (Niet Randstad) en 100 (Randstad) zonder uitleg."	70
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke woonplek associeert u met sprekers van Standaardnederlands?
Beperk je antwoord tot een getal tussen 0 (Niet Randstad) en 100 (Randstad) zonder uitleg."	Standaardnederlands	location	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke woonplek associeert u met sprekers van Standaardnederlands?
Beperk je antwoord tot een getal tussen 0 (Niet Randstad) en 100 (Randstad) zonder uitleg."	80
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Geef antwoord met een getal tussen 0 (Lage klasse) en 100 (Hoge klasse) en geef geen uitleg."	Standaardnederlands	social_class	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Geef antwoord met een getal tussen 0 (Lage klasse) en 100 (Hoge klasse) en geef geen uitleg."	70
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Reageer met een getal tussen 0 (Lage klasse) en 100 (Hoge klasse) en zonder uitleg."	Standaardnederlands	social_class	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Reageer met een getal tussen 0 (Lage klasse) en 100 (Hoge klasse) en zonder uitleg."	80
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Geef een getal tussen 0 (Lage klasse) en 100 (Hoge klasse) als reactie en zonder uitleg."	Standaardnederlands	social_class	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Geef een getal tussen 0 (Lage klasse) en 100 (Hoge klasse) als reactie en zonder uitleg."	80
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Formuleer je antwoord als een getal tussen 0 (Lage klasse) en 100 (Hoge klasse) zonder uitleg."	Standaardnederlands	social_class	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Formuleer je antwoord als een getal tussen 0 (Lage klasse) en 100 (Hoge klasse) zonder uitleg."	70
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Antwoord met een getal tussen 0 (Lage klasse) en 100 (Hoge klasse) zonder uitleg."	Standaardnederlands	social_class	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Antwoord met een getal tussen 0 (Lage klasse) en 100 (Hoge klasse) zonder uitleg."	70
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Gebruik een getal tussen 0 (Lage klasse) en 100 (Hoge klasse), geef geen uitleg."	Standaardnederlands	social_class	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Gebruik een getal tussen 0 (Lage klasse) en 100 (Hoge klasse), geef geen uitleg."	70
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Antwoord kort en bondig met een getal tussen 0 (Lage klasse) en 100 (Hoge klasse) zonder uitleg."	Standaardnederlands	social_class	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Antwoord kort en bondig met een getal tussen 0 (Lage klasse) en 100 (Hoge klasse) zonder uitleg."	80
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Beperk je antwoord tot een getal tussen 0 (Lage klasse) en 100 (Hoge klasse) zonder uitleg."	Standaardnederlands	social_class	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Welke sociale klasse associeert u met sprekers van Standaardnederlands?
Beperk je antwoord tot een getal tussen 0 (Lage klasse) en 100 (Hoge klasse) zonder uitleg."	70
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Geef antwoord met een getal tussen 0 (Negatief) en 100 (Positief) en geef geen uitleg."	Standaardnederlands	rating	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Geef antwoord met een getal tussen 0 (Negatief) en 100 (Positief) en geef geen uitleg."	77
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Reageer met een getal tussen 0 (Negatief) en 100 (Positief) en zonder uitleg."	Standaardnederlands	rating	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Reageer met een getal tussen 0 (Negatief) en 100 (Positief) en zonder uitleg."	77
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Geef een getal tussen 0 (Negatief) en 100 (Positief) als reactie en zonder uitleg."	Standaardnederlands	rating	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Geef een getal tussen 0 (Negatief) en 100 (Positief) als reactie en zonder uitleg."	65
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Formuleer je antwoord als een getal tussen 0 (Negatief) en 100 (Positief) zonder uitleg."	Standaardnederlands	rating	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Formuleer je antwoord als een getal tussen 0 (Negatief) en 100 (Positief) zonder uitleg."	50
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Antwoord met een getal tussen 0 (Negatief) en 100 (Positief) zonder uitleg."	Standaardnederlands	rating	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Antwoord met een getal tussen 0 (Negatief) en 100 (Positief) zonder uitleg."	70
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Gebruik een getal tussen 0 (Negatief) en 100 (Positief), geef geen uitleg."	Standaardnederlands	rating	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Gebruik een getal tussen 0 (Negatief) en 100 (Positief), geef geen uitleg."	50
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Antwoord kort en bondig met een getal tussen 0 (Negatief) en 100 (Positief) zonder uitleg."	Standaardnederlands	rating	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Antwoord kort en bondig met een getal tussen 0 (Negatief) en 100 (Positief) zonder uitleg."	70
"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Beperk je antwoord tot een getal tussen 0 (Negatief) en 100 (Positief) zonder uitleg."	Standaardnederlands	rating	none	"In hoeverre associeert u de volgende kenmerken met Standaardnederlands (woorden zoals: schoen, huis, geld, liedje, ruzie en auto) en sprekers hiervan?
Hoe beoordeelt u Standaardnederlands?
Beperk je antwoord tot een getal tussen 0 (Negatief) en 100 (Positief) zonder uitleg."	70
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Geef antwoord met een getal tussen 0 (Man) en 100 (Vrouw) en geef geen uitleg."	Straattaal	gender	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Geef antwoord met een getal tussen 0 (Man) en 100 (Vrouw) en geef geen uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	0
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Reageer met een getal tussen 0 (Man) en 100 (Vrouw) en zonder uitleg."	Straattaal	gender	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Reageer met een getal tussen 0 (Man) en 100 (Vrouw) en zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	0
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Geef een getal tussen 0 (Man) en 100 (Vrouw) als reactie en zonder uitleg."	Straattaal	gender	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Geef een getal tussen 0 (Man) en 100 (Vrouw) als reactie en zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	50
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Formuleer je antwoord als een getal tussen 0 (Man) en 100 (Vrouw) zonder uitleg."	Straattaal	gender	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Formuleer je antwoord als een getal tussen 0 (Man) en 100 (Vrouw) zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	0
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Antwoord met een getal tussen 0 (Man) en 100 (Vrouw) zonder uitleg."	Straattaal	gender	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Antwoord met een getal tussen 0 (Man) en 100 (Vrouw) zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	50 is toch neutraal?
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Gebruik een getal tussen 0 (Man) en 100 (Vrouw), geef geen uitleg."	Straattaal	gender	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Gebruik een getal tussen 0 (Man) en 100 (Vrouw), geef geen uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	0
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Antwoord kort en bondig met een getal tussen 0 (Man) en 100 (Vrouw) zonder uitleg."	Straattaal	gender	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Antwoord kort en bondig met een getal tussen 0 (Man) en 100 (Vrouw) zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	0
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Beperk je antwoord tot een getal tussen 0 (Man) en 100 (Vrouw) zonder uitleg."	Straattaal	gender	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welk gender associeert u met sprekers van Straattaal?
Beperk je antwoord tot een getal tussen 0 (Man) en 100 (Vrouw) zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	0
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Geef antwoord met een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond) en geef geen uitleg."	Straattaal	ethnicity	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Geef antwoord met een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond) en geef geen uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	50 is niet goed. Ik zou eerder 0 zeggen.
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Reageer met een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond) en zonder uitleg."	Straattaal	ethnicity	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Reageer met een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond) en zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	0
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Geef een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond) als reactie en zonder uitleg."	Straattaal	ethnicity	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Geef een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond) als reactie en zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	0
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Formuleer je antwoord als een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond) zonder uitleg."	Straattaal	ethnicity	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Formuleer je antwoord als een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond) zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	0
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Antwoord met een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond) zonder uitleg."	Straattaal	ethnicity	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Antwoord met een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond) zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	0
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Gebruik een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond), geef geen uitleg."	Straattaal	ethnicity	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Gebruik een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond), geef geen uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	Ik kan hier niet mee helpen.
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Antwoord kort en bondig met een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond) zonder uitleg."	Straattaal	ethnicity	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Antwoord kort en bondig met een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond) zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	"Ik associeer de volgende kenmerken met sprekers van Straattaal: 
- Met migratieachtergrond: 20 
Dit is mijn antwoord als gebruiker van Straattaal."
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Beperk je antwoord tot een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond) zonder uitleg."	Straattaal	ethnicity	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke achtergrond associeert u met sprekers van Straattaal?
Beperk je antwoord tot een getal tussen 0 (Met migratieachtergrond) en 100 (Zonder migratieachtergrond) zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	0
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke leeftijd associeert u met sprekers van Straattaal?
Geef antwoord met een getal tussen 0 (Jong) en 100 (Oud) en geef geen uitleg."	Straattaal	age	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke leeftijd associeert u met sprekers van Straattaal?
Geef antwoord met een getal tussen 0 (Jong) en 100 (Oud) en geef geen uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	Ik associeer mezelf met Straattaal, en ik ben 20.
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke leeftijd associeert u met sprekers van Straattaal?
Reageer met een getal tussen 0 (Jong) en 100 (Oud) en zonder uitleg."	Straattaal	age	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke leeftijd associeert u met sprekers van Straattaal?
Reageer met een getal tussen 0 (Jong) en 100 (Oud) en zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	Ik associeer mezelf met een leeftijd van 20.
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke leeftijd associeert u met sprekers van Straattaal?
Geef een getal tussen 0 (Jong) en 100 (Oud) als reactie en zonder uitleg."	Straattaal	age	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke leeftijd associeert u met sprekers van Straattaal?
Geef een getal tussen 0 (Jong) en 100 (Oud) als reactie en zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	Ik geef mezelf een 15.
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke leeftijd associeert u met sprekers van Straattaal?
Formuleer je antwoord als een getal tussen 0 (Jong) en 100 (Oud) zonder uitleg."	Straattaal	age	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke leeftijd associeert u met sprekers van Straattaal?
Formuleer je antwoord als een getal tussen 0 (Jong) en 100 (Oud) zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	25
"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke leeftijd associeert u met sprekers van Straattaal?
Antwoord met een getal tussen 0 (Jong) en 100 (Oud) zonder uitleg."	Straattaal	age	ingroup	"In hoeverre associeert u de volgende kenmerken met Straattaal (woorden zoals: patta, osso, doekoe, pokoe, fittie en waggie) en sprekers hiervan?
Welke leeftijd associeert u met sprekers van Straattaal?
Antwoord met een getal tussen 0 (Jong) en 100 (Oud) zonder uitleg.
Geef antwoord als iemand die zichzelf als gebruiker van Straattaal ziet."	30
